year,WEO.Subject.Code,Country.Group.Name,Units,Scale,Subject.Descriptor,vintage,value,location
2023,GGXWDN_NGDP,Advanced economies,Percent of GDP,,General government net debt,2018,72.48,Advanced economies
2023,GGXWDG_NGDP,Advanced economies,Percent of GDP,,General government gross debt,2018,99.474,Advanced economies
2023,BCA_NGDPD,Advanced economies,Percent of GDP,,Current account balance,2018,0.65,Advanced economies
2023,BM,Advanced economies,U.S. dollars,Billions,Imports of goods and services,2018,19963.919,Advanced economies
2023,BX,Advanced economies,U.S. dollars,Billions,Exports of goods and services,2018,20527.222,Advanced economies
2023,BF,Advanced economies,U.S. dollars,Billions,Financial account balance,2018,314.105,Advanced economies
2023,BFD,Advanced economies,U.S. dollars,Billions,"Direct investment, net",2018,380.951,Advanced economies
2023,BFP,Advanced economies,U.S. dollars,Billions,"Portfolio investment, net",2018,-312.121,Advanced economies
2023,BFF,Advanced economies,U.S. dollars,Billions,"Financial derivatives, net",2018,99.518,Advanced economies
2023,BFO,Advanced economies,U.S. dollars,Billions,"Other investment, net",2018,57.336,Advanced economies
2023,BFRA,Advanced economies,U.S. dollars,Billions,Change in reserves,2018,95.584,Advanced economies
2023,NGDP_RPCH,Euro area,Percent change,,"Gross domestic product, constant prices",2018,1.444,Euro area
2023,NGDPD,Euro area,U.S. dollars,Billions,"Gross domestic product, current prices",2018,17525.973,Euro area
2023,NGAP_NPGDP,Euro area,Percent of potential GDP,,Output gap,2018,0.501,Euro area
2023,NID_NGDP,Euro area,Percent of GDP,,Investment,2018,21.841,Euro area
2023,NGSD_NGDP,Euro area,Percent of GDP,,Gross national savings,2018,25.046,Euro area
2023,PCPIPCH,Euro area,Percent change,,"Inflation, average consumer prices",2018,2.11,Euro area
2023,LUR,Euro area,Percent of total labor force,,Unemployment rate,2018,7.318,Euro area
2023,GGR_NGDP,Euro area,Percent of GDP,,General government revenue,2018,45.446,Euro area
2023,GGX_NGDP,Euro area,Percent of GDP,,General government total expenditure,2018,45.356,Euro area
2023,GGXCNL_NGDP,Euro area,Percent of GDP,,General government net lending/borrowing,2018,0.09,Euro area
2023,GGXONLB_NGDP,Euro area,Percent of GDP,,General government primary net lending/borrowing,2018,1.754,Euro area
2023,GGXWDN_NGDP,Euro area,Percent of GDP,,General government net debt,2018,58.563,Euro area
2023,GGXWDG_NGDP,Euro area,Percent of GDP,,General government gross debt,2018,71.743,Euro area
2023,NGDP_RPCH,Major advanced economies (G7),Percent change,,"Gross domestic product, constant prices",2018,1.262,Major advanced economies (G7)
2023,NGDPD,Major advanced economies (G7),U.S. dollars,Billions,"Gross domestic product, current prices",2018,47822.206,Major advanced economies (G7)
2023,PPPGDP,Major advanced economies (G7),Purchasing power parity; international dollars,Billions,"Gross domestic product, current prices",2018,48178.746,Major advanced economies (G7)
2023,NGDPRPPPPC,Major advanced economies (G7),Purchasing power parity; 2011 international dollar,Units,"Gross domestic product per capita, constant prices",2018,49901.453,Major advanced economies (G7)
2023,PPPPC,Major advanced economies (G7),Purchasing power parity; international dollars,Units,"Gross domestic product per capita, current prices",2018,61555.621,Major advanced economies (G7)
2023,NGAP_NPGDP,Major advanced economies (G7),Percent of potential GDP,,Output gap,2018,0.655,Major advanced economies (G7)
2023,NID_NGDP,Major advanced economies (G7),Percent of GDP,,Investment,2018,21.349,Major advanced economies (G7)
2023,NGSD_NGDP,Major advanced economies (G7),Percent of GDP,,Gross national savings,2018,20.898,Major advanced economies (G7)
2023,NID_NGDP,Sub-Saharan Africa,Percent of GDP,,Investment,2018,20.898,Sub-Saharan Africa
2023,PCPIPCH,Major advanced economies (G7),Percent change,,"Inflation, average consumer prices",2018,2.017,Major advanced economies (G7)
2023,LUR,Major advanced economies (G7),Percent of total labor force,,Unemployment rate,2018,4.486,Major advanced economies (G7)
2023,GGR_NGDP,Major advanced economies (G7),Percent of GDP,,General government revenue,2018,36.581,Major advanced economies (G7)
2023,GGX_NGDP,Major advanced economies (G7),Percent of GDP,,General government total expenditure,2018,39.323,Major advanced economies (G7)
2023,GGXCNL_NGDP,Major advanced economies (G7),Percent of GDP,,General government net lending/borrowing,2018,-2.742,Major advanced economies (G7)
2023,GGSB_NPGDP,Major advanced economies (G7),Percent of potential GDP,,General government structural balance,2018,-2.968,Major advanced economies (G7)
2023,GGXONLB_NGDP,Major advanced economies (G7),Percent of GDP,,General government primary net lending/borrowing,2018,-0.449,Major advanced economies (G7)
2023,GGXWDN_NGDP,Major advanced economies (G7),Percent of GDP,,General government net debt,2018,85.711,Major advanced economies (G7)
2023,GGXWDG_NGDP,Major advanced economies (G7),Percent of GDP,,General government gross debt,2018,115.944,Major advanced economies (G7)
2023,BCA_NGDPD,Major advanced economies (G7),Percent of GDP,,Current account balance,2018,-0.45,Major advanced economies (G7)
2023,BM,Major advanced economies (G7),U.S. dollars,Billions,Imports of goods and services,2018,11064.859,Major advanced economies (G7)
2023,BX,Major advanced economies (G7),U.S. dollars,Billions,Exports of goods and services,2018,10661.242,Major advanced economies (G7)
2023,BF,Major advanced economies (G7),U.S. dollars,Billions,Financial account balance,2018,-315.317,Major advanced economies (G7)
2023,BFD,Major advanced economies (G7),U.S. dollars,Billions,"Direct investment, net",2018,274.389,Major advanced economies (G7)
2023,BFP,Major advanced economies (G7),U.S. dollars,Billions,"Portfolio investment, net",2018,-410.892,Major advanced economies (G7)
2023,BFF,Major advanced economies (G7),U.S. dollars,Billions,"Financial derivatives, net",2018,140.492,Major advanced economies (G7)
2023,BFO,Major advanced economies (G7),U.S. dollars,Billions,"Other investment, net",2018,-347.292,Major advanced economies (G7)
2023,BFRA,Major advanced economies (G7),U.S. dollars,Billions,Change in reserves,2018,28.253,Major advanced economies (G7)
2023,NGDP_RPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Percent change,,"Gross domestic product, constant prices",2018,2.358,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,NGDPD,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,"Gross domestic product, current prices",2018,9708.187,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,PPPGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Purchasing power parity; international dollars,Billions,"Gross domestic product, current prices",2018,10741.398,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,NGDPRPPPPC,Other advanced economies (Advanced economies excluding G7 and euro area),Purchasing power parity; 2011 international dollar,Units,"Gross domestic product per capita, constant prices",2018,48767.653,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,PPPPC,Other advanced economies (Advanced economies excluding G7 and euro area),Purchasing power parity; international dollars,Units,"Gross domestic product per capita, current prices",2018,60157.03,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,NID_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,Investment,2018,25.42,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,NGSD_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,Gross national savings,2018,30.05,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,PCPIPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Percent change,,"Inflation, average consumer prices",2018,1.993,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,LUR,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of total labor force,,Unemployment rate,2018,3.908,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,GGR_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,General government revenue,2018,32.597,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,GGX_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,General government total expenditure,2018,31.77,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,GGXCNL_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,General government net lending/borrowing,2018,0.827,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,GGXWDG_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,General government gross debt,2018,35.29,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,BCA_NGDPD,Other advanced economies (Advanced economies excluding G7 and euro area),Percent of GDP,,Current account balance,2018,4.687,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,BM,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,Imports of goods and services,2018,5029.067,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,BX,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,Exports of goods and services,2018,5583.725,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,BF,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,Financial account balance,2018,438.523,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,BFD,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,"Direct investment, net",2018,-64.169,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,BFP,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,"Portfolio investment, net",2018,388.782,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,BFF,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,"Financial derivatives, net",2018,-45.89,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,BFO,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,"Other investment, net",2018,101.055,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,BFRA,Other advanced economies (Advanced economies excluding G7 and euro area),U.S. dollars,Billions,Change in reserves,2018,65.64,Other advanced economies (Advanced economies excluding G7 and euro area)
2023,NGDP_RPCH,European Union,Percent change,,"Gross domestic product, constant prices",2018,1.657,European Union
2023,NGDPD,European Union,U.S. dollars,Billions,"Gross domestic product, current prices",2018,24279.858,European Union
2023,PPPGDP,European Union,Purchasing power parity; international dollars,Billions,"Gross domestic product, current prices",2018,26407.568,European Union
2023,NGDPRPPPPC,European Union,Purchasing power parity; 2011 international dollar,Units,"Gross domestic product per capita, constant prices",2018,41696.559,European Union
2023,PPPPC,European Union,Purchasing power parity; international dollars,Units,"Gross domestic product per capita, current prices",2018,51434.526,European Union
2023,NID_NGDP,European Union,Percent of GDP,,Investment,2018,21.448,European Union
2023,NGSD_NGDP,European Union,Percent of GDP,,Gross national savings,2018,23.626,European Union
2023,PCPIPCH,European Union,Percent change,,"Inflation, average consumer prices",2018,2.15,European Union
2023,GGR_NGDP,European Union,Percent of GDP,,General government revenue,2018,43.834,European Union
2023,GGX_NGDP,European Union,Percent of GDP,,General government total expenditure,2018,43.929,European Union
2023,GGXCNL_NGDP,European Union,Percent of GDP,,General government net lending/borrowing,2018,-0.095,European Union
2023,GGXONLB_NGDP,European Union,Percent of GDP,,General government primary net lending/borrowing,2018,1.429,European Union
2023,GGXWDN_NGDP,European Union,Percent of GDP,,General government net debt,2018,58.454,European Union
2023,GGXWDG_NGDP,European Union,Percent of GDP,,General government gross debt,2018,70.161,European Union
2023,BCA_NGDPD,European Union,Percent of GDP,,Current account balance,2018,2.18,European Union
